UniqueID,Topic,In_PubMed,NLM_ID,Journal,Counts,Start_Year,End_Year,URL_CNKI,URL_CAOD,CAOD_Coverage_Start_Year,CAOD_Coverage_End_Year,URL,Content,Login,Free/Pay,Language,Notes,Print_ISSN_NLM,Electronic_ISSN_NLM,Linking_ISSN_NLM,MeSH,Indexed_NLM,Indexed_Embase,Indexed_Embase_NLM,Not_Indexed_NLM_and_Embase,Indexed_NLM_not_in_Embase,Archive_Coverage_Start_Year,Archive_Coverage_Start_Year,PubMed_Journal_Status,PubMed_Start_Year,PubMed_End_Year,MEDLINE_Journal_Status,MEDLINE_Start_Year,MEDLINE_End_Year,PMC_Journal_Status,PMC_Start_Year,PMC_End_Year,PMC_Free_access,PMC_Open_access,PMC_Participation_level,PMC_Deposit_status,PMC_Journal_URL
65013,Cancer_1,NO,0401047,Human Relations ,7,1947,,NA,NA,NA,NA,https://journals.sagepub.com/loi/HUM,HTML/PDF,N,Free/Pay,English,,0018-7267,NR,0018-7267,Interpersonal Relations; Social Sciences,YES,NO,NO,NO,YES,1947,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
21977,Blood disorders_1,NO,7503383,Bulletin de l'Acade?mie nationale de me?decine,6,1947,,NA,NA,NA,NA,http://www.academie-medecine.fr/category/travaux-et-publications/bulletin/,PDF,N,Free,EnglishFrench,,0001-4079,2271-4820,0001-4079,Medicine,YES,NO,NO,NO,YES,1836,,Deselected,1965,2016,Deselected,1965,2016,Not indexed#,NA,NA,NA,NA,NA,NA,NA
200573,Child health_1,PARTIAL,0413673,Jornal brasileiro de psiquiatria,18,1948,,NA,NA,NA,NA,https://www.scielo.br/j/jbpsiq/,HTML,N,Free,English,,0047-2085,NR,0047-2085,Mental Disorders; Nervous System; Psychiatry,YES,YES,YES,NO,NO,2006,,Deselected,2002,1971,Deselected,2002,1971,Not indexed#,NA,NA,NA,NA,NA,NA,NA
433455,Complementary & alternative medicine_1,NO,0401223,Physiotherapy,4,1948,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/physiotherapy/issues,HTML/PDF,Y/N,Free/Pay,English,,0031-9406,1873-1465,0031-9406,Physical Therapy Modalities,YES,YES,YES,NO,NO,1988,,Currently-indexed,1965,,Currently-indexed,1965,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
178730,Child health_1,NO,382871,Medicinski pregled,22,1948,,NA,NA,NA,NA,http://www.journals4free.com/link.jsp?l=13361925,HTML/PDF,N,Free,English,,0025-8105,0025-8105,0025-8105,Medicine,YES,NO,NO,NO,YES,2002,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1010283,Insurance medicine_1,NO,0014030,The Journal of bone and joint surgery. American volume,9,1948,,NA,NA,NA,NA,https://jbjs.org/issue.php,HTML/PDF,Y/N,Free,English,,0021-9355,1535-1386,0021-9355,General Surgery; Orthopedics,YES,YES,YES,NO,NO,1889,,Currently-indexed,1965,,Currently-indexed,1965,,Indexed,2008,2017,0,Some, NIH Portfolio , No New Content ,http://www.ncbi.nlm.nih.gov/pmc/?term=%22J+Bone+Joint+Surg+Am%22%5Bjournal%5D
129945,Child health_1,NO,2984742R,Czasopismo stomatologiczne,5,1948,,NA,NA,NA,NA,https://www.termedia.pl/Journal/Journal_of_Stomatology-137/Archive,HTML,N,Free,English/Polish,,0011-4553,2299-551X,0011-4553,Dentistry; Mouth Diseases,YES,NO,NO,NO,YES,2015,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
208647,Child health_1,NO,0376467,"Psychiatrie, Neurologie, und medizinische Psychologie",15,1949,1990,NA,NA,NA,NA,http://www.uhu.es/publicaciones/ojs/index.php/amc/issue/archive/4,HTML,N,Free,Spanish,,0033-2739,NR,0033-2739,"Mental Disorders; Neurology; Psychology, Clinical",YES,NO,NO,NO,YES,1975,,Ceased-publication,1965,1990,Ceased-publication,1965,1990,Not indexed#,NA,NA,NA,NA,NA,NA,NA
133741,Child health_1,NO,2984844R,Scripta medica,6,1949,2010,NA,NA,NA,NA,http://scriptamedica.com/previous-issues/,PDF,N,Free,English/Croatian,,1211-3395,NR,1211-3395,Reproductive Medicine,YES,NO,NO,NO,YES,2009,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
894970,Heart & circulation_1,NO,0370545,Angiología,4,1949,,NA,NA,NA,NA,https://www.revistaangiologia.es/magazines/magazines,HTML/PDF,N,Free,English/Spanish,,0003-3170,1695-2987,0003-3170,Blood Vessels,YES,YES,YES,NO,NO,1949,,Deselected,1965,1993,Deselected,1965,1993,Not indexed#,NA,NA,NA,NA,NA,NA,NA
396582,Complementary & alternative medicine_1,NO,7505758,Nihon Shinkyu? Chiryo? Gakkai-shi. Journal of the Japan Acupuncture & Moxibustion Society.,43,1950,1981,NA,NA,NA,NA,https://jsam.jp/en/about/history/,HTML/PDF,N,Free,English/Japanese,,0546-1367,NR,0546-1367,Acupuncture Therapy; Moxibustion,YES,NO,NO,NO,YES,1981,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
63389,Cancer_1,PARTIAL,401003,Nowotwory,22,1950,,NA,NA,NA,NA,https://journals.viamedica.pl/nowotwory_journal_of_oncology,HTML/PDF,N,Free,English/Polish,,0029-540X,NR,0029-540X,Neoplasms,YES,YES,YES,NO,NO,2000,,Deselected,1965,1990,Deselected,1965,1990,Not indexed#,NA,NA,NA,NA,NA,NA,NA
236476,Child health_1,NO,0417427,Zhonghua er ke za zhi = Chinese journal of pediatrics,8,1950,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZHEK,http://caod.oriprobe.com/journals/zhek/Chinese_Journal_of_Pediatrics.htm,1989,,https://www.oriprobe.com/journals/zhek.html,HTML/PDF,N,Pay,English/Chinese,,0578-1310,NR,0578-1310,Pediatrics,YES,YES,YES,NO,NO,1989,2016,Currently-indexed,2003,,Currently-indexed,2003,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
236462,Child health_1,NO,101675360,People's Military Surgeon,16,1950,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=RMJZ,http://caod.oriprobe.com/journals/rmjy/People_s_Military_Surgeon.htm,1950,2021,https://www.oriprobe.com/journals/rmjy.html,HTML/PDF,N,Pay,English/Chinese,,1000-9736,NR,1000-9736,China; Military Medicine,YES,NO,NO,NO,YES,1950,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
488146,Consumer & communication strategies_1,NO,7610659,Tairyoku kagaku. Japanese journal of physical fitness and sports medicine.,11,1951,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/jspfsm/list/-char/en,HTML/PDF,N,Free,English/Japanese,,0039-906X,1881-4751,0039-906X,Physical Fitness; Sports Medicine,YES,NO,NO,NO,YES,1949,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
154566,Child health_1,NO,0375042,Exceptional Children,21,1951,,NA,NA,NA,NA,https://journals.sagepub.com/loi/ECX,HTML/PDF,N,Free/Pay,English,,0014-4029,2163-5560,0014-4029,"Child, Gifted; Disabled Persons; Intellectual Disability",YES,NO,NO,NO,YES,1934,,Deselected,1965,1993,Deselected,1965,1993,Not indexed#,NA,NA,NA,NA,NA,NA,NA
295744,Child health_1,NO,0027501,Applied Statistics 2000;49(3):359?70.,5,1952,1963,NA,NA,NA,NA,https://rss.onlinelibrary.wiley.com/loi/14679876,HTML/PDF,N,Free/Pay,English,,1467-9876,NR,NR,Statistics as Topic,YES,NO,NO,NO,YES,1952,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
74221,Cancer_1,NO,21220360R,Journal of Tokyo Women's Medical College ,4,1952,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/jtwmu/,HTML/PDF,N,Free,English/Japanese,,0040-9022,NR,NR,Medicine,YES,NO,NO,NO,YES,2017,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
57000,Cancer_1,PARTIAL,0375343,Giornale di gerontologia,22,1953,2015,NA,NA,NA,NA,http://www.jgerontology-geriatrics.com/issue/archive,HTML,N,Free,English/Italian,,0017-0305,2035-021X,0017-0305,Geriatrics,YES,NO,NO,NO,YES,2016,,Deselected,1965,1972,Deselected,1965,1972,Not indexed#,NA,NA,NA,NA,NA,NA,NA
618337,Endocrine & metabolic_1,NO,20920160R,South African journal of occupational therapy.,4,1953,,NA,NA,NA,NA,https://www.sajot.co.za/index.php/sajot/issue/archive,HTML/PDF,N,Free,English,,0038-2337,NR,0038-2337,Occupational Therapy,YES,NO,NO,NO,YES,2010,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
227904,Child health_1,NO,0013243,Indian journal of anaesthesia,22,1953,,NA,NA,NA,NA,https://journals.lww.com/ijaweb/pages/issuelist.aspx,HTML/PDF,N,Free,English,,0019-5049,0976-2817,0019-5049,Anesthesiology,YES,YES,YES,NO,NO,2002,,Currently-indexed,2009,,Unknown,Unknown,Unknown,Indexed,2009,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/1243/
217956,Child health_1,NO,16210490R,Zhonghua nei ke za zhi,6,1953,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZHNK,http://caod.oriprobe.com/journals/zhnk/Chinese_Journal_of_Internal_Medicine.htm,1989,,http://www.emedicine.org.cn/gkmc/index.htm,HTML/PDF,N,Free/Pay,Chinese,,0578-1426,NR,0578-1426,Medicine,YES,NO,NO,NO,YES,1949,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
50442,Cancer_1,NO,16130260R,[Jiangxi Zhong yi yao] [Kiangsi Chinese medicine].,28,1953,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=JXZY,http://caod.oriprobe.com/journals/jxzyy/Jiangxi_Journal_of_Traditional_Chinese_Medicine.htm,1953,,https://www.oriprobe.com/journals/jxzyy.html,HTML/PDF,N,Pay,Chinese/English,,0411-9584,NR,0411-9584,"Medicine, East Asian Traditional",YES,NO,NO,NO,YES,1953,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
120932,Child health_1,NO,0417443,Jibi to rinsho. Ear and nose clinics.,10,1954,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/jibi/list/-char/ja,HTML,N,Free,English/Japanese,,0447-7227,NR,0447-7227,Otolaryngology,YES,NO,NO,NO,YES,1954,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
181717,Child health_1,NO,0073267,Hu li za zhi The journal of nursing,4,1954,,NA,NA,NA,NA,http://www.hyread.com.tw/hyreadnew/search_detail_journal.jsp?sysid=00000010,HTML,N,Free,English/Chinese,,0047-262X,NR,NR,Nursing,YES,YES,YES,NO,NO,1970,,Currently-indexed,1966,,Currently-indexed,1966,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
354031,Child health_1,NO,15710100R,Bollettino di psicologia applicata.,6,1954,,NA,NA,NA,NA,https://bpa.giuntipsy.com/issues-archive/,HTML,N,Free,English,,0006-6761,NR,0006-6761,Sociology,YES,NO,NO,NO,YES,2016,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
329381,Child health_1,NO,0376027 ,The American journal of clinical nutrition,9,1954,,NA,NA,NA,NA,https://academic.oup.com/ajcn/issue,HTML/PDF,N,Free,English,,0002-9165,1938-3207,0002-9165,Nutritional Physiological Phenomena,YES,YES,YES,NO,NO,1952,,Currently-indexed,1965,,Currently-indexed,1965,,Indexed,2003,2022,12 months,Some, NIH Portfolio , ,http://www.ncbi.nlm.nih.gov/pmc/?term=%22Am+J+Clin+Nutr%22%5Bjournal%5D
153769,Child health_1,NO,9426402,Inner Mongolia Medical Journal,9,1954,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=NMYZ,http://caod.oriprobe.com/journals/nmgyxzz/Inner_Mongolia_Medical_Journal.htm,1991,,https://www.oriprobe.com/journals/nmgyxzz.html,HTML/PDF,N,Pay,English/Chinese,,1004-0951,NR,1004-0951,Medicine,YES,NO,NO,NO,YES,1991,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
21890,Blood disorders_1,PARTIAL,0376417,Papua and New Guinea medical journal,9,1955,,NA,NA,NA,NA,https://search.informit.org/journal/pngmj,PDF,N,Free,English,,0031-1480,NR,0031-1480,Medicine,YES,NO,NO,NO,YES,2003,2019,Deselected,1975,2017,Deselected,1975,2017,Not indexed#,NA,NA,NA,NA,NA,NA,NA
347783,Child health_1,NO,16210560R,[Zhong yi za zhi] [Chinese medical journal].,4,1955,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZZYZ,http://caod.oriprobe.com/journals/zyzz/Journal_of_Traditional_Chinese_Medicine.htm,1951,,https://www.oriprobe.com/journals/zyzz.html,HTML/PDF,N,Pay,English/Chinese,,1001-1668 ,NR,1001-1668 ,"Medicine, East Asian Traditional",YES,NO,NO,NO,YES,1951,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
18679,Blood disorders_1,NO,14470020R ,A.M.A. journal of diseases of children,4,1956,1960,NA,NA,NA,NA,http://archpedi.ama-assn.org/contents-by-date.0.dtl,HTML/PDF,N,Pay/Free,English,Continued By: JAMA pediatrics ISSN 2168-6203,0096-6916,2374-300X,0096-6916,Pediatrics,YES,NO,NO,NO,YES,1911,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
1024562,Insurance medicine_1,NO,8309416,Wa?rasa?n Sama?khom Chittaphaet haeng Prathe?t Thai = Journal of the Psychiatric Association of Thailand.,8,1956,,NA,NA,NA,NA,http://psychiatry.or.th/home/index.php/journal,PDF,N,Free,Thai,,0125-6985,NR,NR,Psychiatry,YES,NO,NO,NO,YES,2010,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
201998,Child health_1,NO,0413735,Revista medico-chirurgicala?? a Societa??t??ii de Medici s??i Naturalis??ti din Ias??i,4,1956,,NA,NA,NA,NA,https://www.revmedchir.ro/index.php/revmedchir/issue/archive,HTML/PDF,N,Free,English/Romanian,,0048-7848,NR,0048-7848,General Surgery; Medicine,YES,NO,NO,NO,YES,2000,,Deselected,1966,2016,Deselected,1966,2016,Not indexed#,NA,NA,NA,NA,NA,NA,NA
8858,Blood disorders_1,NO,14540050R,Acta medica Iranica,60,1956,,NA,NA,NA,NA,https://acta.tums.ac.ir/index.php/acta,HTML/PDF,N,Free,English,,0044-6025,1735-9694,0044-6025,History of Medicine; Medicine,YES,YES,YES,NO,NO,1956,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
72823,Cancer_1,NO,17030010R,Fujian Journal of Traditional Chinese Medicine (?????),85,1956,,https://global.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=FJZY,https://caod.oriprobe.com/journals/fjzyy/Fujian_Journal_of_Traditional_Chinese_Medicine.htm,1956,,https://www.oriprobe.com/journals/fjzyy.html,HTML/PDF,N,Pay,English/Chinese,,1000-338X,NR,1000-338X,"Medicine, East Asian Traditional",YES,NO,NO,NO,YES,1956,2015,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
231950,Child health_1,NO,20220260R,Revista de ortopedia y traumatologi?a.,10,1957,2007,NA,NA,NA,NA,https://www.sciencedirect.com/journal/revista-de-ortopedia-y-traumatologia/issues,HTML,N,Free,Spanish,,0482-5985,1578-2263,0482-5985,Orthopedics; Wounds and Injuries,YES,NO,NO,NO,YES,2005,2007,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
438441,Complementary & alternative medicine_1,PARTIAL,0404256,Revista brasileira de reumatologia,11,1957,2017,NA,NA,NA,NA,https://www.scielo.br/j/rbr/grid,HTML,N,Free,English/Portugese,,0482-5004,1809-4570,0482-5004,Arthritis; Rheumatic Diseases,YES,NO,NO,NO,YES,2003,2017,Deselected,2010,2015,Deselected,2010,2015,Not indexed#,NA,NA,NA,NA,NA,NA,NA
794490,Gynaecology_1,NO,0414246,Vestnik dermatologii i venerologii,6,1957,,NA,NA,NA,NA,https://vestnikdv.ru/jour/issue/archive,HTML/PDF,N,Free,English/Russian,,0042-4609,NR,0042-4609,Dermatology; Sexually Transmitted Diseases,YES,NO,NO,NO,YES,2008,,Deselected,1965,1990,Deselected,1965,1990,Not indexed#,NA,NA,NA,NA,NA,NA,NA
807197,Health & safety at work_1,NO,9885509,Traffic safety.,6,1957,,NA,NA,NA,NA,https://archive.org/details/pub_traffic-safety,PDF,N,Free,English,,0041-0721,NR,0041-0721,UPDATE,YES,NO,NO,NO,YES,1950,2003,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
120798,Child health_1,NO,0404454,Pakistan Armed Forces medical journal.,19,1957,,NA,NA,NA,NA,https://www.pafmj.org/index.php/PAFMJ/issue/archive/5,HTML,N,Free,English,,0030-9648,NR,0030-9648,Military Medicine,YES,NO,NO,NO,YES,2005,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
51253,Cancer_1,PARTIAL,0374707,Indian journal of physiology and pharmacology,10,1957,,NA,NA,NA,NA,https://ijpp.com/archives/,HTML,N,Free,English,,0019-5499,NR,0019-5499,Pharmacology; Physiological Phenomena,YES,YES,YES,NO,NO,2020,,Deselected,1964,2016,Deselected,1964,2016,Not indexed#,NA,NA,NA,NA,NA,NA,NA
408190,Complementary & alternative medicine_1,NO,9426372,Shandong yi yao = Shandong yiyao.,7,1957,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=SDYY,http://caod.oriprobe.com/journals/shandyy/Shandong_Medical_Journal.htm,1989,,https://www.oriprobe.com/journals/shandyy.html,HTML/PDF,N,Pay,Chinese/English,,1002-266X,NR,1002-266X,Medicine,YES,NO,NO,NO,YES,1989,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
318950,Child health_1,NO,0005102 ,[Zhejiang Zhong yi za zhi] [Chekiang journal of traditional Chinese medicine].,5,1957,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZJZZ,https://caod.oriprobe.com/journals/zjzyzz/Zhejiang_Journal_of_Traditional_Chinese_Medicine.htm,1989,,https://www.oriprobe.com/journals/zjzyzz.html,HTML/PDF,N,Pay,English/Chinese,,0411-8421,NR,0411-8421,"Medicine, East Asian Traditional",YES,NO,NO,NO,YES,1989,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
10891,Blood disorders_1,NO,20810010R,Soakwa = Journal of the Korean Pediatric Association.,5,1958,2003,NA,NA,NA,NA,https://www.e-cep.org/articles/archive.php,HTML/PDF,N,Free,English/Chinese,,0560-3560,NR,0560-3560,Pediatrics,YES,NO,NO,NO,YES,1958,2003,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
71052,Cancer_1,NO,9424789,Guiyang yi xue yuan xue bao = Journal of Guiyang Medical College = Guiyang yixueyuan xuebao.,5,1958,2016,NA,NA,NA,NA,http://gyyb.cbpt.cnki.net/WKC/WebPublication/wkTextContent.aspx?colType=4&tp=gklb&mid=gyyb,PDF,N,Free,Chinese,,1000-2707,NR,1000-2707,Medicine,YES,NO,NO,NO,YES,1958,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
33254,Cancer_1,NO,9424832,Jilin yi xue = Jilin medical journal.,34,1958,,NA,NA,NA,NA,https://www.oriprobe.com/journals/jlyx-hlb.html,HTML/PDF,N,Pay,English/Chinese,,1004-0412,NR,1004-0412,Medicine,YES,NO,NO,NO,YES,1974,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
338070,Child health_1,NO,0064227,Jibiinkoka tenbo. Oto-rhino-laryngology Tokyo.,4,1958,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/orltokyo/64/5/_contents/-char/en,HTML/PDF,N,Free,English/Chinese,,0386-9687,NR,0386-9687,Otolaryngology,YES,YES,YES,NO,NO,1958,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
218311,Child health_1,NO,0261374 ,Progresos de obstetricia y ginecologi?a.,33,1958,,NA,NA,NA,NA,https://sego.es/Listado_de_Numeros,PDF,N,Free,Spanish/English,Archives 2001-2015 available at: https://www.sciencedirect.com/journal/progresos-de-obstetricia-y-ginecologia/issues,0304-5013,1578-1453,0304-5013,Gynecology; Obstetrics,YES,YES,YES,NO,NO,2016,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
250160,Child health_1,NO,0205625,Tonyobyo. The Journal of the Japan Diabetic Society.,18,1958,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/tonyobyo/list/-char/en,HTML/PDF,N,Pay/Free,Japanese/English,,0021-437X,1881-588X,0021-437X,Diabetes Insipidus; Diabetes Mellitus,YES,NO,NO,NO,YES,1958,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
374931,Child health_1,NO,0120133 ,Huisarts en wetenschap,9,1958,,NA,NA,NA,NA,https://link.springer.com/journal/12445/volumes-and-issues,HTML,N,Free,Dutch,,0018-7070,1876-5912,0018-7070,Family Practice,YES,YES,YES,NO,NO,2001,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
183458,Child health_1,NO,16710160R,Educational research; a review for teachers and all concerned with progress in education,4,1958,,NA,NA,NA,NA,https://www.tandfonline.com/loi/rere20,HTML/PDF,N,Free/Pay,English,,0013-1881,1469-5847,0013-1881,Education; Teaching,YES,NO,NO,NO,YES,1958,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
81681,Cancer_1,NO,7909726,Cocuk sag?lig?i ve hastaliklari dergisi.,30,1958,,NA,NA,NA,NA,https://www.cshd.org.tr/archive.php,HTML/PDF,N,Pay/Free,Turkish,,0010-0161,NR,0010-0161,Pediatrics,YES,YES,YES,NO,NO,2002,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
323018,Child health_1,NO,9424828,Liaoning Zhong yi za zhi = Liaoning zhongyi zazhi.,12,1958,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=LNZY,http://caod.oriprobe.com/journals/lnzyzz/Liaoning_Journal_of_Traditional_Chinese_Medicine.htm,1958,,https://www.oriprobe.com/journals/lnzyzz.html,HTML/PDF,N,Pay,English/Chinese,,1000-1719,NR,1000-1719,"Drugs, Chinese Herbal; Medicine, Chinese Traditional",YES,YES,YES,NO,NO,1958,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_31328,,PARTIAL,0372670,Biometrical Journal,,1959,1976,NA,NA,NA,NA,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4036/issues,HTML/PDF,Y/N,Free/Pay,English,,0006-3452,NR,0006-3452,Biometry,YES,NO,NO,NO,YES,1960,,Deselected,1965,1968,Deselected,1965,1968,Not indexed#,NA,NA,NA,NA,NA,NA,NA
69648,Cancer_1,NO,0114064,Gastroenterological endoscopy.,11,1959,,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/gee/list/-char/en,HTML,N,Free,English,,0387-1207,1884-5738,0387-1207,Gastroscopy,YES,YES,YES,NO,NO,1973,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
290125,Child health_1,PARTIAL,0401213,The Pharmacologist,7,1959,,NA,NA,NA,NA,https://www.aspet.org/aspet/news/the-pharmacologist/the-pharmacologist-archives,PDF,N,Free,English,,0031-7004,NR,0031-7004,Pharmacology,YES,NO,NO,NO,YES,2004,,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
4309,Allergy & intolerance_1,PARTIAL,0372621,"Current therapeutic research, clinical and experimental",651,1959,,NA,NA,NA,NA,http://www.sciencedirect.com/science/journal/0011393X,HTML,N,Free,English,,0011-393X,1879-0313,0011-393X,Pharmaceutical Preparations,YES,YES,YES,NO,NO,1992,,Currently-indexed,1965,,Deselected,1965,1977,Indexed,2003,2022,Immediate,Some, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2247/
3041,Allergy & intolerance_1,NO,17340020R,[Hifu] Skin research,22,195u,2001,NA,NA,NA,NA,https://www.jstage.jst.go.jp/browse/skinresearch1959/list/-char/ja,PDF,N,Free,Japanese,,0018-1390,NR,0018-1390,Dermatology,YES,NO,NO,NO,YES,1959,2001,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
106186,Cancer_1,NO,0373225,International congress series,20,1960,2007,NA,NA,NA,NA,https://www.sciencedirect.com/journal/international-congress-series/issues,HTML/PDF,Y/N,Free/Pay,English,,0531-5131,NR,0531-5131,Medicine,YES,NO,NO,NO,YES,2001,2007,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
313107,Child health_1,NO,0043617 ,"The Egyptian journal of neurology, psychiatry and neurosurgery",4,1960,,NA,NA,NA,NA,https://link.springer.com/journal/41983,HTML,N,Free,English,,1110-1083,1687-8329,1110-1083,Neurology; Neurosurgery; Psychiatry,YES,YES,YES,NO,NO,2018,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
344275,Child health_1,NO,16120440R,[Zhejiang yi xue] / [Chekiang medicine].,5,1960,,NA,NA,NA,NA,https://www.oriprobe.com/journals/zjyx.html,HTML/PDF,N,Pay,English/Chinese,,1006-2785,NR,1006-2785,Medicine,YES,NO,NO,NO,YES,1989,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_29063,,PARTIAL,101086542,"Indian Journal of Statistics, Series B",,1960,,NA,NA,NA,NA,https://www.jstor.org/journal/sankhyaseriesb,HTML/PDF,Y/N,Free/Pay,English,,0581-5738,NR,0581-5738,UPDATE,YES,NO,NO,NO,YES,1960,2002,Selected citations only,Unknown,Unknown,Selected citations only,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
